x,y,z,color
0.5206811,0.5418182,0.5686632,0
0.495644,0.5418182,0.5339953,0
0.495644,0.5418182,0.5339953,0
0.5097763,0.5418182,0.5380411,0
0.5127072,0.5418182,0.5324553,0
0.5284566,0.5418182,0.5380525,0
0.5002766,0.5418182,0.5407665,0
0.5022069,0.5418182,0.5345295,0
0.483871,0.5418182,0.4491484,0
0.5192776,0.5418182,0.5084196,0
0.5326114,0.5418182,0.5251356,0
0.5348862,0.5418182,0.5327377,0
0.5498041,0.5418182,0.5510189,0
0.5214517,0.5418182,0.5254599,0
0.5235237,0.5418182,0.5310909,0
0.5389388,0.5418182,0.5466484,0
0.5523289,0.5418182,0.5592161,0
0.5247064,0.5418182,0.5707735,0
0.5279179,0.5418182,0.5726727,0
0.5437446,0.5418182,0.542493,0
0.5575839,0.5418182,0.5509515,0
0.5606201,0.5418182,0.5491515,0
0.5743557,0.5418182,0.5557539,0
0.5488071,0.5418182,0.5643483,0
0.5627401,0.5418182,0.5276672,0
0.5657699,0.5418182,0.5227717,0
0.5805017,0.5418182,0.528103,0
0.551146,0.5418182,0.5309648,0
0.5512034,0.5418182,0.5248653,0
0.5619356,0.5418182,0.5282609,0
0.5726376,0.5418182,0.4926226,0
0.581335,0.5418182,0.496165,0
0.5782637,0.5418182,0.4911288,0
0.5563574,0.5418182,0.5005893,0
0.5626079,0.5418182,0.4999346,0
0.4815038,0.5418182,0.4816095,0
0.4965461,0.5418182,0.5060275,0
0.5130546,0.5418182,0.5227483,0
0.5175943,0.5418182,0.527338,0
0.5093319,0.5418182,0.5108555,0
0.5159705,0.5418182,0.5123075,0
0.5348881,0.5418182,0.525003,0
0.5522913,0.5418182,0.5332638,0
0.5566384,0.5418182,0.5340371,0
0.5716401,0.5418182,0.5453586,0
0.4675944,0.5418182,0.5144616,0
0.4798548,0.5418182,0.5257203,0
0.4798548,0.5418182,0.5257203,0
0.4932924,0.5418182,0.5390056,0
0.4938794,0.5418182,0.5410792,0
0.4627056,0.5418182,0.511059,0
0.472364,0.5418182,0.5218149,0
0.4836922,0.5418182,0.5345845,0
0.4802789,0.5418182,0.535876,0
0.4877652,0.5418182,0.5462092,0
0.454601,0.5418182,0.5161879,0
0.4496661,0.5418182,0.5151024,0
0.4563445,0.5418182,0.5218371,0
0.4640173,0.5418182,0.5287032,0
0.4325099,0.5418182,0.5356256,0
0.4304255,0.5418182,0.5300788,0
0.4397052,0.5418182,0.4925361,0
0.4494897,0.5418182,0.4939896,0
0.4495188,0.5418182,0.4848273,0
0.4623583,0.5418182,0.4861814,0
0.4324887,0.5418182,0.4847516,0
0.4461976,0.5418182,0.4441767,0
0.4476237,0.5418182,0.4333183,0
0.4603676,0.5418182,0.4318046,0
0.4324539,0.5418182,0.4308924,0
0.434854,0.5418182,0.422345,0
0.4496907,0.5418182,0.4255517,0
0.4625549,0.5418182,0.3879217,0
0.4754447,0.5418182,0.3936519,0
0.4771073,0.5418182,0.3924817,0
0.5934798,0.5418182,0.4662975,0
0.6051434,0.5418182,0.4753065,0
0.6058056,0.5418182,0.4751706,0
0.576519,0.5418182,0.4836399,0
0.5908611,0.5418182,0.4526037,0
0.5922853,0.5418182,0.4515709,0
0.6051574,0.5418182,0.4591503,0
0.6180032,0.5418182,0.4661755,0
0.5914791,0.5418182,0.4747084,0
0.5930781,0.5418182,0.4717114,0
0.6053833,0.5418182,0.4360809,0
0.6192038,0.5418182,0.44327,0
0.6196715,0.5418182,0.4394053,0
0.5894249,0.5418182,0.444252,0
0.5988746,0.5418182,0.4477857,0
0.6105745,0.5418182,0.4124561,0
0.6083354,0.5418182,0.4066936,0
0.6164176,0.5418182,0.4100386,0
0.5823866,0.5418182,0.4131369,0
0.5782591,0.5418182,0.4072234,0
0.5864124,0.5418182,0.4125491,0
0.5924969,0.5418182,0.4159212,0
0.5578597,0.5418182,0.3805711,0
0.5505709,0.5418182,0.3762169,0
0.5544333,0.5418182,0.38084,0
0.5570101,0.5418182,0.3874806,0
0.54977,0.5418182,0.3856879,0
0.5562569,0.5418182,0.395022,0
0.5203882,0.5418182,0.3621621,0
0.5281821,0.5418182,0.3740265,0
0.5814564,0.5418182,0.4948839,0
0.5918425,0.5418182,0.4618467,0
0.573092,0.5418182,0.4803647,0
0.5722907,0.5418182,0.4791633,0
0.5823174,0.5418182,0.4863905,0
0.5706148,0.5418182,0.4630631,0
0.5814416,0.5418182,0.4705111,0
0.5814416,0.5418182,0.4705111,0
0.5666507,0.5418182,0.4414398,0
0.5643727,0.5418182,0.4368461,0
0.5432719,0.5418182,0.406985,0
0.541809,0.5418182,0.4028144,0
0.5512865,0.5418182,0.4080061,0
0.5605691,0.5418182,0.4133136,0
0.5358392,0.5418182,0.3828949,0
0.5358392,0.5418182,0.3828949,0
0.5461075,0.5418182,0.390912,0
0.4913212,0.5418182,0.4278969,0
0.490658,0.5418182,0.4249747,0
0.49362,0.5418182,0.4047474,0
0.5037439,0.5418182,0.4100422,0
0.5029262,0.5418182,0.4062288,0
0.5130731,0.5418182,0.4115568,0
0.4838662,0.5418182,0.4188616,0
0.4830365,0.5418182,0.4150748,0
0.4930594,0.5418182,0.3791714,0
0.5049596,0.5418182,0.3866822,0
0.514989,0.5418182,0.3923841,0
0.5139376,0.5418182,0.3889865,0
0.4825685,0.5418182,0.3947585,0
0.4944227,0.5418182,0.4026941,0
0.4934188,0.5418182,0.4001497,0
0.5032398,0.5418182,0.3656415,0
0.4761527,0.5418182,0.4291423,0
0.5155921,0.5418182,0.4180851,0
0.5171014,0.5418182,0.4176161,0
0.4903144,0.5418182,0.4279641,0
0.4899995,0.5418182,0.4117051,0
0.5021728,0.5418182,0.4195047,0
0.5035642,0.5418182,0.4181145,0
0.500899,0.5418182,0.3987101,0
0.5144942,0.5418182,0.4078996,0
0.5260402,0.5418182,0.4145587,0
0.5267162,0.5418182,0.4122141,0
0.4988463,0.5418182,0.4206148,0
0.5103573,0.5418182,0.3855823,0
0.5106059,0.5418182,0.3819882,0
0.5217845,0.5418182,0.3877772,0
0.5346991,0.5418182,0.3948512,0
0.5044776,0.5418182,0.4001897,0
0.5045298,0.5418182,0.3961051,0
0.515206,0.5418182,0.401486,0
0.5276706,0.5418182,0.3677731,0
0.5273969,0.5418182,0.3643586,0
0.5378401,0.5418182,0.3702212,0
0.5086901,0.5418182,0.3786363,0
0.5186588,0.5418182,0.3857068,0
0.616078,0.5418182,0.509089,0
0.6158258,0.5418182,0.5090336,0
0.5871721,0.5418182,0.5202347,0
0.5977798,0.5418182,0.5291166,0
0.6090627,0.5418182,0.49696,0
0.6090236,0.5418182,0.4966314,0
0.5808752,0.5418182,0.5071322,0
0.5918829,0.5418182,0.515919,0
0.5919033,0.5418182,0.5158651,0
0.6029444,0.5418182,0.5250638,0
0.6159295,0.5418182,0.4950027,0
0.5854936,0.5418182,0.5041133,0
0.5851704,0.5418182,0.5040937,0
0.5980135,0.5418182,0.5149588,0
0.6089753,0.5418182,0.5235674,0
0.5293584,0.5418182,0.5496113,0
0.5006005,0.5418182,0.5178716,0
0.5006005,0.5418182,0.5178716,0
0.5144371,0.5418182,0.5279725,0
0.5288369,0.5418182,0.53939,0
0.5414631,0.5418182,0.5488199,0
0.5149246,0.5418182,0.5186065,0
0.5166892,0.5418182,0.5184039,0
0.5295095,0.5418182,0.527183,0
0.5423411,0.5418182,0.5359682,0
0.544621,0.5418182,0.535159,0
0.5184286,0.5418182,0.54554,0
0.5184286,0.5418182,0.54554,0
0.5478109,0.5418182,0.5189638,0
0.5631226,0.5418182,0.5286406,0
0.5354785,0.5418182,0.5359465,0
0.5379458,0.5418182,0.5336129,0
0.566512,0.5418182,0.5065785,0
0.5537505,0.5418182,0.5166246,0
0.5775313,0.5418182,0.4829729,0
0.5775313,0.5418182,0.4829729,0
0.5684063,0.5418182,0.4607302,0
0.4813039,0.5418182,0.4918227,0
0.4863703,0.5418182,0.5135126,0
0.4874773,0.5418182,0.5178119,0
0.4862243,0.5418182,0.5174872,0
0.4888231,0.5418182,0.5204267,0
0.5021114,0.5418182,0.5324383,0
0.5163172,0.5418182,0.5430636,0
0.5074014,0.5418182,0.525595,0
0.523334,0.5418182,0.5365718,0
0.5265328,0.5418182,0.5357864,0
0.5411211,0.5418182,0.543434,0
0.514378,0.5418182,0.5095522,0
0.5484732,0.5418182,0.5185461,0
0.5614682,0.5418182,0.5236005,0
0.5623376,0.5418182,0.5194991,0
0.4723513,0.5418182,0.4693755,0
0.4703152,0.5418182,0.4730614,0
0.4814049,0.5418182,0.4870487,0
0.4937847,0.5418182,0.5023374,0
0.4637572,0.5418182,0.4746433,0
0.4644393,0.5418182,0.478971,0
0.4778828,0.5418182,0.4943525,0
0.490092,0.5418182,0.507602,0
0.4920057,0.5418182,0.511489,0
0.5042358,0.5418182,0.5243121,0
0.4775651,0.5418182,0.4977095,0
0.4912122,0.5418182,0.5097869,0
0.4934092,0.5418182,0.5129184,0
0.5070786,0.5418182,0.5245371,0
0.4814017,0.5418182,0.5378265,0
0.4844079,0.5418182,0.5396013,0
0.4983351,0.5418182,0.508981,0
0.5146422,0.5418182,0.5208485,0
0.5289223,0.5418182,0.5305439,0
0.533076,0.5418182,0.5295202,0
0.5067434,0.5418182,0.537511,0
0.5136128,0.5418182,0.5169362,0
0.5288231,0.5418182,0.5252864,0
0.5298952,0.5418182,0.5214921,0
0.4915688,0.5418182,0.4886564,0
0.4904679,0.5418182,0.4931161,0
0.4961521,0.5418182,0.5155094,0
0.5203809,0.5418182,0.5043545,0
0.4935564,0.5418182,0.5187103,0
0.5063167,0.5418182,0.5308359,0
0.5080943,0.5418182,0.5334284,0
0.5355151,0.5418182,0.5165306,0
0.5374287,0.5418182,0.5178919,0
0.5089211,0.5418182,0.5283301,0
0.5238385,0.5418182,0.5395877,0
0.5371543,0.5418182,0.5482469,0
0.539294,0.5418182,0.5478113,0
0.5112363,0.5418182,0.5140248,0
0.5261748,0.5418182,0.5231051,0
0.5280425,0.5418182,0.5206316,0
0.5405142,0.5418182,0.5268295,0
0.5547786,0.5418182,0.5347692,0
0.5513455,0.5418182,0.5085931,0
0.5212793,0.5418182,0.5137162,0
0.5213534,0.5418182,0.509928,0
0.5435762,0.5418182,0.5040736,0
0.5435762,0.5418182,0.5040736,0
0.5440002,0.5418182,0.5095246,0
0.5151908,0.5418182,0.5219117,0
0.5443627,0.5418182,0.5092221,0
0.557077,0.5418182,0.5209181,0
0.557077,0.5418182,0.5209181,0
0.5589176,0.5418182,0.5227417,0
0.5303297,0.5418182,0.5337886,0
0.5449105,0.5418182,0.5048605,0
0.5577049,0.5418182,0.5150889,0
0.5595948,0.5418182,0.5152482,0
0.5330004,0.5418182,0.5261328,0
0.5458629,0.5418182,0.534389,0
0.558668,0.5418182,0.5008632,0
0.5603856,0.5418182,0.4990492,0
0.5747858,0.5418182,0.5085375,0
0.545881,0.5418182,0.515676,0
0.5470402,0.5418182,0.5119743,0
0.5593033,0.5418182,0.5183331,0
0.5733253,0.5418182,0.4850624,0
0.5742389,0.5418182,0.4812498,0
0.5860373,0.5418182,0.4860795,0
0.5699547,0.5418182,0.4980789,0
0.5703987,0.5418182,0.4939825,0
0.581472,0.5418182,0.4989617,0
0.5637108,0.5418182,0.4706264,0
0.5631037,0.5418182,0.467633,0
0.5734108,0.5418182,0.4740536,0
0.585598,0.5418182,0.483303,0
0.5842038,0.5418182,0.4816634,0
0.5644889,0.5418182,0.4596082,0
0.5745828,0.5418182,0.4685372,0
0.5738732,0.5418182,0.4692906,0
0.5653031,0.5418182,0.463417,0
0.5646405,0.5418182,0.4668182,0
0.5750628,0.5418182,0.4796512,0
0.569158,0.5418182,0.4844601,0
0.5692672,0.5418182,0.4881959,0
0.5507347,0.5418182,0.5133516,0
0.564597,0.5418182,0.4864434,0
0.5653198,0.5418182,0.4894778,0
0.577548,0.5418182,0.5010612,0
0.5482239,0.5418182,0.5126619,0
0.5496334,0.5418182,0.5146207,0
0.5643106,0.5418182,0.526992,0
0.5766366,0.5418182,0.5376677,0
0.549708,0.5418182,0.5084997,0
0.5510361,0.5418182,0.5093279,0
0.5634813,0.5418182,0.5189232,0
0.5758157,0.5418182,0.5283512,0
0.5771897,0.5418182,0.5274277,0
0.5914642,0.5418182,0.5379192,0
0.5624464,0.5418182,0.5046115,0
0.5746941,0.5418182,0.5113991,0
0.5755906,0.5418182,0.5093405,0
0.5896314,0.5418182,0.5177678,0
0.5603761,0.5418182,0.5238297,0
0.5742322,0.5418182,0.4908082,0
0.5749533,0.5418182,0.4872396,0
0.5864799,0.5418182,0.4925813,0
0.598003,0.5418182,0.4975623,0
0.5984284,0.5418182,0.4930941,0
0.5703098,0.5418182,0.4996514,0
0.5815598,0.5418182,0.4630492,0
0.5925118,0.5418182,0.4676561,0
0.5923123,0.5418182,0.4632719,0
0.5633408,0.5418182,0.4705024,0
0.5737967,0.5418182,0.475879,0
0.572668,0.5418182,0.4730544,0
0.5845834,0.5418182,0.43988,0
0.5941919,0.5418182,0.4469332,0
0.562357,0.5418182,0.4542095,0
0.5603994,0.5418182,0.4537508,0
0.5716164,0.5418182,0.4638755,0
0.5805147,0.5418182,0.4729535,0
0.578572,0.5418182,0.4732847,0
0.5570759,0.5418182,0.4541249,0
0.5640458,0.5418182,0.4664417,0
0.5748243,0.5418182,0.480384,0
0.5609607,0.5418182,0.4811037,0
0.5589375,0.5418182,0.5023833,0
0.5300146,0.5418182,0.5169406,0
0.5300995,0.5418182,0.5199029,0
0.5531197,0.5418182,0.5016451,0
0.5253547,0.5418182,0.5146585,0
0.5261941,0.5418182,0.5164419,0
0.5378412,0.5418182,0.5271659,0
0.5636782,0.5418182,0.5075632,0
0.5648506,0.5418182,0.5078985,0
0.5360438,0.5418182,0.5164923,0
0.5507869,0.5418182,0.5264975,0
0.5527916,0.5418182,0.5248315,0
0.5659795,0.5418182,0.5317997,0
0.5789412,0.5418182,0.4974613,0
0.5813133,0.5418182,0.4943405,0
0.5686269,0.5418182,0.5071946,0
0.581891,0.5418182,0.5120949,0
0.584149,0.5418182,0.5074549,0
0.5709377,0.5418182,0.4766584,0
0.5855812,0.5418182,0.4825211,0
0.5870982,0.5418182,0.4772693,0
0.5994289,0.5418182,0.4812974,0
0.5699487,0.5418182,0.4440112,0
0.5704845,0.5418182,0.439198,0
0.5834573,0.5418182,0.4457434,0
0.5941813,0.5418182,0.4505778,0
0.5937883,0.5418182,0.4463479,0
0.5624028,0.5418182,0.4520475,0
0.5738294,0.5418182,0.4193316,0
0.5831473,0.5418182,0.4260225,0
0.5802616,0.5418182,0.4256434,0
0.5906231,0.5418182,0.4357687,0
0.565802,0.5418182,0.4131265,0
0.5628518,0.5418182,0.4158318,0
0.5730758,0.5418182,0.4288259,0
0.5648402,0.5418182,0.4512404,0
0.5663131,0.5418182,0.5160561,0
0.5680441,0.5418182,0.5183117,0
0.571108,0.5418182,0.5100016,0
0.54365,0.5418182,0.5189735,0
0.5593585,0.5418182,0.4881579,0
0.5619935,0.5418182,0.4876393,0
0.5759672,0.5418182,0.4953823,0
0.5898286,0.5418182,0.5027193,0
0.5644119,0.5418182,0.5115002,0
0.5644119,0.5418182,0.5115002,0
0.5675289,0.5418182,0.5092758,0
0.5971917,0.5418182,0.4805984,0
0.5997089,0.5418182,0.4767084,0
0.5717129,0.5418182,0.4819485,0
0.5844105,0.5418182,0.486717,0
0.5861326,0.5418182,0.4825943,0
0.5997639,0.5418182,0.4479682,0
0.5997639,0.5418182,0.4479682,0
0.5804626,0.5418182,0.4573974,0
0.5804626,0.5418182,0.4573974,0
0.5799193,0.5418182,0.4530942,0
0.6014504,0.5418182,0.4647999,0
0.5712104,0.5418182,0.4305517,0
0.5712104,0.5418182,0.4305517,0
0.5691649,0.5418182,0.4268273,0
0.5859681,0.5418182,0.4387658,0
0.5831428,0.5418182,0.4364028,0
0.5831428,0.5418182,0.4364028,0
0.5595667,0.5418182,0.4116105,0
0.5595667,0.5418182,0.4116105,0
0.5563989,0.5418182,0.4102036,0
0.5730324,0.5418182,0.4299635,0
0.5730324,0.5418182,0.4299635,0
0.5767401,0.5418182,0.441019,0
0.5767401,0.5418182,0.441019,0
0.5447327,0.5418182,0.4125734,0
0.5601912,0.5418182,0.4351795,0
0.5674678,0.5418182,0.4635177,0
0.575543,0.5418182,0.4903122,0
0.5806913,0.5418182,0.4649507,0
0.5830013,0.5418182,0.4602538,0
0.5962669,0.5418182,0.4646919,0
0.5673106,0.5418182,0.4262749,0
0.5816651,0.5418182,0.431954,0
0.5932828,0.5418182,0.4350862,0
0.5646046,0.5418182,0.4343297,0
0.5646046,0.5418182,0.4343297,0
0.56305,0.5418182,0.4283555,0
0.5730572,0.5418182,0.3905515,0
0.5821645,0.5418182,0.3943841,0
0.5928254,0.5418182,0.4004283,0
0.5901973,0.5418182,0.3958838,0
0.5573125,0.5418182,0.4005516,0
0.5650303,0.5418182,0.3647358,0
0.5614541,0.5418182,0.3615658,0
0.5703581,0.5418182,0.3701676,0
0.535981,0.5418182,0.3771221,0
0.5449587,0.5418182,0.3862151,0
0.5408598,0.5418182,0.3852495,0
0.5476781,0.5418182,0.3528831,0
0.5546221,0.5418182,0.3618315,0
0.550597,0.5418182,0.363639,0
0.5183657,0.5418182,0.3757813,0
0.5258389,0.5418182,0.3869763,0
0.5335239,0.5418182,0.3987053,0
0.5304441,0.5418182,0.4016982,0
0.4989884,0.5418182,0.3743622,0
0.5075142,0.5418182,0.3871037,0
0.5052596,0.5418182,0.3909802,0
0.5163829,0.5418182,0.4062434,0
0.4943048,0.5418182,0.3914081,0
0.4937274,0.5418182,0.3957172,0
0.5063964,0.5418182,0.4109434,0
0.5025369,0.5418182,0.4126571,0
0.5398759,0.5418182,0.4070187,0
0.5417199,0.5418182,0.403495,0
0.5545558,0.5418182,0.409253,0
0.5214099,0.5418182,0.3860474,0
0.5198485,0.5418182,0.3819023,0
0.5287485,0.5418182,0.387254,0
0.5371547,0.5418182,0.3929357,0
0.547121,0.5418182,0.4010524,0
0.5441209,0.5418182,0.3984177,0
0.5099574,0.5418182,0.3641432,0
0.5188854,0.5418182,0.3739304,0
0.514443,0.5418182,0.3731511,0
0.5212922,0.5418182,0.381341,0
0.5278211,0.5418182,0.3908109,0
0.4949702,0.5418182,0.3611366,0
0.4904944,0.5418182,0.3636078,0
0.4974246,0.5418182,0.3744166,0
0.5048543,0.5418182,0.3864443,0
0.4733914,0.5418182,0.4010399,0
0.470989,0.5418182,0.4050083,0
0.4804211,0.5418182,0.376775,0
0.4921271,0.5418182,0.3924273,0
0.491341,0.5418182,0.397063,0
0.5017242,0.5418182,0.4104357,0
0.4714364,0.5418182,0.4243692,0
0.4718854,0.5418182,0.4292453,0
0.4855387,0.5418182,0.4038235,0
0.4972731,0.5418182,0.4175478,0
0.4683095,0.5418182,0.4310009,0
0.4703179,0.5418182,0.4348238,0
0.4847729,0.5418182,0.449822,0
0.5045211,0.5418182,0.3878734,0
0.5025823,0.5418182,0.3839087,0
0.5116151,0.5418182,0.3892788,0
0.5222187,0.5418182,0.3969422,0
0.4884308,0.5418182,0.4039295,0
0.4856412,0.5418182,0.4013295,0
0.4953003,0.5418182,0.3700568,0
0.5032406,0.5418182,0.3779235,0
0.500185,0.5418182,0.3783543,0
0.4670733,0.5418182,0.3874329,0
0.4772932,0.5418182,0.3996958,0
0.4747077,0.5418182,0.4016617,0
0.4831877,0.5418182,0.3714775,0
0.4918656,0.5418182,0.384219,0
0.4612265,0.5418182,0.3996866,0
0.4612265,0.5418182,0.3996866,0
0.4684553,0.5418182,0.418988,0
0.4796924,0.5418182,0.4351452,0
0.4481392,0.5418182,0.4085312,0
0.4471806,0.5418182,0.4140622,0
0.4576323,0.5418182,0.4284663,0
0.4703507,0.5418182,0.4445162,0
0.4696961,0.5418182,0.4494058,0
0.4510749,0.5418182,0.4350553,0
0.4518236,0.5418182,0.4386526,0
0.4651016,0.5418182,0.4534751,0
0.4493204,0.5418182,0.4789197,0
0.4503726,0.5418182,0.4808337,0
0.4623837,0.5418182,0.4498955,0
0.474632,0.5418182,0.4595141,0
0.4603724,0.5418182,0.4786847,0
0.4723814,0.5418182,0.4449231,0
0.4723814,0.5418182,0.4449231,0
0.4731511,0.5418182,0.4434109,0
0.4694659,0.5418182,0.4662876,0
0.4693084,0.5418182,0.462959,0
0.4799567,0.5418182,0.4273984,0
0.4601141,0.5418182,0.4358889,0
0.4700065,0.5418182,0.4413661,0
0.4799111,0.5418182,0.4471036,0
0.4784774,0.5418182,0.4441941,0
0.4898738,0.5418182,0.4117948,0
0.4582095,0.5418182,0.4191954,0
0.4698443,0.5418182,0.4290879,0
0.4684586,0.5418182,0.4280531,0
0.4782088,0.5418182,0.4370054,0
0.4770933,0.5418182,0.4373134,0
0.4456369,0.5418182,0.4055448,0
0.4576671,0.5418182,0.4191346,0
0.4670661,0.5418182,0.429764,0
0.4662836,0.5418182,0.4328833,0
0.4766862,0.5418182,0.4458751,0
0.4486987,0.5418182,0.4205642,0
0.4482144,0.5418182,0.4247365,0
0.4588718,0.5418182,0.439118,0
0.4715935,0.5418182,0.4557455,0
0.4410076,0.5418182,0.469907,0
0.440884,0.5418182,0.4753119,0
0.4517978,0.5418182,0.4482354,0
0.4647274,0.5418182,0.4641643,0
0.4647413,0.5418182,0.468483,0
0.4759012,0.5418182,0.48141,0
0.445745,0.5418182,0.4940383,0
0.4588789,0.5418182,0.4665003,0
0.4592273,0.5418182,0.4686909,0
0.4705546,0.5418182,0.4791862,0
0.4423469,0.5418182,0.4912253,0
0.4535336,0.5418182,0.5007103,0
0.4538062,0.5418182,0.5010208,0
0.4650249,0.5418182,0.5093832,0
0.4779461,0.5418182,0.4777485,0
0.4781198,0.5418182,0.4757756,0
0.4479093,0.5418182,0.4822997,0
0.4589482,0.5418182,0.4888983,0
0.4717759,0.5418182,0.4959291,0
0.4716151,0.5418182,0.4925554,0
0.4408549,0.5418182,0.4562713,0
0.4534394,0.5418182,0.4634864,0
0.4636945,0.5418182,0.4684448,0
0.4628274,0.5418182,0.4643754,0
0.4726186,0.5418182,0.4697586,0
0.4431895,0.5418182,0.4358945,0
0.441792,0.5418182,0.4323293,0
0.451326,0.5418182,0.4384843,0
0.4609922,0.5418182,0.4449813,0
0.4596465,0.5418182,0.4427494,0
0.4299244,0.5418182,0.452179,0
0.4397014,0.5418182,0.4184415,0
0.4513457,0.5418182,0.4289029,0
0.4501233,0.5418182,0.4282314,0
0.4601686,0.5418182,0.4375259,0
0.4289668,0.5418182,0.4472805,0
0.4412685,0.5418182,0.4182245,0
0.4405242,0.5418182,0.4195429,0
0.4510964,0.5418182,0.4319316,0
0.4617765,0.5418182,0.4443087,0
0.4616194,0.5418182,0.4475776,0
0.4331739,0.5418182,0.4629677,0
0.4444674,0.5418182,0.476546,0
0.4445692,0.5418182,0.4809036,0
0.4581659,0.5418182,0.4561136,0
0.4284311,0.5418182,0.4698589,0
