x,y,z,color
0.8395511,0.8903372,0.3075214,1
0.8714593,0.8937345,0.3203506,1
0.8805883,0.8952938,0.3300396,1
0.8764906,0.9086569,0.3092837,1
0.8842943,0.8703429,0.3149975,1
0.8794084,0.88489,0.2917934,1
0.88663,0.8889657,0.2960079,1
0.8799714,0.864423,0.3120927,1
0.8852214,0.8709775,0.2739604,1
0.876736,0.8492088,0.2895619,1
0.8610423,0.861373,0.25343,1
0.8653404,0.8710616,0.2606373,1
0.8673723,0.882673,0.2641796,1
0.8565572,0.8648349,0.2395714,1
0.8577231,0.8777062,0.243744,1
0.8391859,0.8945807,0.2515821,1
0.8259476,0.8802475,0.2305224,1
0.8251792,0.8964217,0.2403317,1
0.8124605,0.8819503,0.2239836,1
0.8127722,0.8974255,0.2379096,1
0.7870118,0.9108414,0.2655396,1
0.8171649,0.9044421,0.3237737,1
0.8245428,0.9091802,0.3023582,1
0.7915013,0.9121347,0.3217049,1
0.8285951,0.884138,0.3115784,1
0.796382,0.8852106,0.3282494,1
0.8345824,0.8968617,0.356498,1
0.8256165,0.8576216,0.3317124,1
0.841067,0.866289,0.3552286,1
0.8319609,0.8679113,0.3265731,1
0.8409871,0.8676016,0.3356484,1
0.8372687,0.837518,0.3564364,1
0.8459477,0.8382095,0.3214546,1
0.8413616,0.8103814,0.3385844,1
0.8483506,0.8143089,0.3410657,1
0.8421476,0.8304656,0.3140844,1
0.8473843,0.7960088,0.3145287,1
0.832815,0.8064373,0.2753884,1
0.8222911,0.8286175,0.2880586,1
0.8232063,0.7994659,0.2880705,1
0.8102536,0.824293,0.2611707,1
0.8090839,0.8388094,0.2640382,1
0.7951818,0.823644,0.239737,1
0.7932073,0.8393891,0.2454933,1
0.7727776,0.8573813,0.2550551,1
0.7770445,0.8413118,0.2355004,1
0.7989379,0.8589458,0.2499225,1
0.7635676,0.8830608,0.2346861,1
0.7875324,0.8578638,0.2536103,1
0.7766545,0.8822765,0.243882,1
0.7791947,0.8940521,0.2644241,1
0.7417378,0.8628316,0.2861109,1
0.7753742,0.8826445,0.279909,1
0.740131,0.889154,0.3019662,1
0.7759907,0.8642759,0.2951766,1
0.7655264,0.8699415,0.3180711,1
0.7809634,0.8388731,0.3068458,1
0.7722676,0.8415111,0.3267547,1
0.7830555,0.8406402,0.3426945,1
0.7812319,0.8088418,0.3285826,1
0.7916154,0.8067677,0.3409384,1
0.7889656,0.8155726,0.3230903,1
0.7978649,0.8142076,0.331253,1
0.7933202,0.7840849,0.3498214,1
0.8006992,0.7851111,0.3127478,0
0.7885025,0.7894982,0.3170934,0
0.7805593,0.7639811,0.2894188,0
0.7835218,0.7713463,0.2896217,0
0.772992,0.7503994,0.3023119,0
0.7735981,0.7620838,0.2607292,0
0.7605065,0.78682,0.2745007,0
0.7593232,0.7601815,0.2349741,0
0.7390747,0.7788,0.2404409,0
0.7431898,0.8053045,0.2574402,0
0.7644057,0.7834955,0.225898,0
0.7278416,0.8103548,0.2476542,0
0.7503743,0.8298239,0.2211007,0
0.7385892,0.8163723,0.2499299,0
0.7400732,0.8325092,0.2670818,0
0.7016048,0.8472121,0.2453375,0
0.7340474,0.8303472,0.2784142,0
0.6973845,0.8422683,0.299618,0
0.7326717,0.8621511,0.293268,0
0.7204882,0.8307121,0.3172008,0
0.7333967,0.8454301,0.3083506,0
0.7235888,0.849724,0.3307449,0
0.7321858,0.8097589,0.3498586,0
0.7285942,0.8208019,0.3387931,0
0.7376222,0.8194138,0.3534755,0
0.7340449,0.7873577,0.3386252,0
0.7426741,0.7848942,0.3494054,0
0.738495,0.7941443,0.3293631,0
0.7463107,0.7517515,0.3351574,0
0.7412331,0.762783,0.3114551,0
0.729438,0.7673783,0.3136279,0
0.7355258,0.7295589,0.313455,0
0.7411621,0.7367271,0.3184305,0
0.7330818,0.7542193,0.2886934,0
0.735858,0.7221802,0.2869669,0
0.7188598,0.735784,0.2473253,0
0.7069419,0.760121,0.2613056,0
0.7066382,0.7341416,0.2639948,0
0.7344872,0.7632099,0.2408759,0
0.6921088,0.7821881,0.2485502,0
0.7197766,0.7715054,0.2302965,0
0.6775733,0.7909484,0.2423957,0
0.6999428,0.8118305,0.2585914,0
0.6653157,0.797191,0.2456695,0
0.6899115,0.815093,0.2657775,0
0.657304,0.8383454,0.2550046,0
0.6843783,0.8103609,0.2781164,0
0.6772083,0.8304899,0.2715246,0
0.6838226,0.8371109,0.2934958,0
0.6910853,0.8005915,0.3149056,0
0.6865715,0.8144047,0.3073261,0
0.6955411,0.814541,0.3267246,0
0.6918938,0.7829286,0.3158644,0
0.6823059,0.7823204,0.3343602,0
0.6968156,0.7463977,0.3597221,0
0.6861171,0.7447153,0.3328328,0
0.6934935,0.7411308,0.343593,0
0.6876124,0.7082651,0.3229017,0
0.6934996,0.7074102,0.3288888,0
0.6862915,0.7191784,0.3460805,0
0.6905664,0.7222556,0.3059264,0
0.6812204,0.6976883,0.3192604,0
0.683539,0.7050337,0.2780019,0
0.6663783,0.7179942,0.2803965,0
0.6546115,0.7009895,0.2950349,0
0.6551015,0.7154328,0.2563528,0
0.6841523,0.7017342,0.2731255,0
0.6430897,0.7210921,0.2382011,0
0.6721455,0.7517675,0.2585155,0
0.631092,0.7304068,0.2674243,0
0.6546897,0.7520595,0.2390784,0
0.6206539,0.7799845,0.2623173,0
0.645908,0.7582465,0.2372783,0
0.6133395,0.7839238,0.2637086,0
0.639385,0.8016647,0.2817384,0
0.6307917,0.785384,0.270948,0
0.6357713,0.797165,0.2898315,0
0.6418439,0.8070605,0.2682008,0
0.6363062,0.7841438,0.3008676,0
0.643668,0.7900118,0.3202998,0
0.6391878,0.8046439,0.3109309,0
0.628867,0.7674056,0.3310957,0
0.6431196,0.7764489,0.3174574,0
0.6327596,0.7774985,0.3350849,0
0.6409376,0.7335001,0.3493626,0
0.6360626,0.7414393,0.3334269,0
0.6431442,0.7384537,0.3443426,0
0.6369904,0.7054399,0.3247425,0
0.642776,0.7037007,0.3318713,0
0.6350375,0.7150576,0.3076713,0
0.6392716,0.6751962,0.3105372,0
0.624466,0.6809784,0.3138362,0
0.6558944,0.6986051,0.2855656,0
0.6167002,0.6657479,0.2853764,0
0.646648,0.6883031,0.2571319,0
0.6063415,0.7014298,0.2586743,0
0.6361036,0.6864725,0.2335598,0
0.5960702,0.7028524,0.2392095,0
0.6206412,0.7221558,0.248353,0
0.5871385,0.7087694,0.2275187,0
0.6120047,0.729468,0.2401795,0
0.5790799,0.7155408,0.2641051,0
0.6051221,0.7345481,0.2398019,0
0.5961037,0.7611578,0.2694506,0
0.6003155,0.7335055,0.2466077,0
0.592327,0.7567294,0.2790705,0
0.5974861,0.7667252,0.2996185,0
0.6032544,0.7743196,0.2794965,0
0.5966735,0.749862,0.3127966,0
0.5843624,0.7562059,0.2932064,0
0.5969846,0.7257779,0.3227011,0
0.585862,0.7276879,0.3409828,0
0.5995795,0.7356464,0.3255267,0
0.5888336,0.6936907,0.339531,0
0.59625,0.6912952,0.3081014,0
0.5842647,0.6970572,0.3201745,0
0.5969452,0.6639363,0.3370739,0
0.584602,0.6653929,0.3012748,0
0.5894556,0.6660545,0.3031447,0
0.5808617,0.6400229,0.277124,0
0.5840225,0.6472312,0.28008,0
0.1401625,0.09495681,0.6077272,0
0.1529313,0.1138487,0.5888595,0
0.1412429,0.126703,0.6024711,0
0.1474211,0.09800135,0.6140544,0
0.1408327,0.1225813,0.5968847,0
0.1467657,0.1361079,0.6084282,0
0.1398664,0.120021,0.5912138,0
0.1455811,0.1346701,0.6024804,0
0.1385044,0.1609448,0.6268884,0
0.1438594,0.1355097,0.596916,0
0.136559,0.1632014,0.6214155,0
0.1231281,0.1816692,0.5942036,0
0.1285573,0.1560508,0.6062732,0
0.121373,0.1829523,0.6310598,0
0.1267959,0.1989906,0.6016635,0
0.120014,0.1843595,0.626053,0
0.1260196,0.1999,0.5960899,0
0.1196055,0.1853091,0.6201204,0
0.1258014,0.2002872,0.6315752,0
0.1135547,0.217137,0.6039058,0
0.1258041,0.1995653,0.6266221,0
0.1141664,0.2162695,0.5981467,0
0.1499418,0.2423042,0.622247,0
0.1155515,0.2160772,0.6335574,0
0.1512675,0.2419396,0.6163669,0
0.1169774,0.2566854,0.6276408,0
0.1236945,0.2712849,0.6390685,0
0.1181435,0.2556877,0.6217735,0
0.1479536,0.272458,0.634738,0
0.1606956,0.2552035,0.6157685,0
0.1490927,0.2718177,0.62883,0
0.1618208,0.2957513,0.6095428,0
0.150432,0.2714727,0.6224335,0
0.157376,0.2866087,0.6334451,0
0.1517964,0.3126744,0.6159978,0
0.1588527,0.2859333,0.6269339,0
0.1532073,0.3114415,0.6094744,0
0.1601129,0.3256743,0.6203138,0
0.1542984,0.3100641,0.6030892,0
0.1428085,0.3264447,0.6158179,0
0.1495496,0.3405643,0.6267088,0
0.1434476,0.3241318,0.6093103,0
0.1498081,0.3376602,0.6201211,0
0.1436255,0.3618501,0.6025269,0
0.1500904,0.3340043,0.6133206,0
0.1439719,0.358825,0.636935,0
0.1502994,0.3720855,0.6063533,0
0.1381146,0.3458797,0.6191061,0
0.1506138,0.3679539,0.599353,0
0.1388921,0.3830566,0.6118625,0
0.1744038,0.3662846,0.6361008,0
0.1398466,0.3790523,0.6058078,0
0.1752566,0.3605578,0.6291476,0
0.1405149,0.3707834,0.5975261,0
0.1468627,0.3806398,0.6079086,0
0.1411653,0.4003203,0.6312401,0
0.180768,0.413908,0.4853055,0
0.1851818,0.3817281,0.4975919,0
0.1899554,0.3905871,0.4689818,0
0.1818862,0.4100471,0.4949891,0
0.1867092,0.4189453,0.5089448,0
0.1791355,0.3976635,0.4950198,0
0.1654321,0.4086066,0.5121092,0
0.1762213,0.3852642,0.4973478,0
0.1626811,0.3961491,0.5153766,0
0.1677102,0.4044764,0.53276,0
0.1599318,0.3828675,0.5207606,0
0.1647437,0.3918197,0.5373558,0
0.156867,0.4117525,0.52547,0
0.1616587,0.3791144,0.5421853,0
0.1541726,0.3990373,0.5305156,0
0.1594373,0.4079729,0.5473325,0
0.1519156,0.3868862,0.5360415,0
0.1387575,0.3980191,0.5551918,0
0.1443363,0.4075167,0.5722389,0
0.1372431,0.3865613,0.5609083,0
0.1428051,0.3955904,0.5783753,0
0.1358694,0.416139,0.5673536,0
0.141326,0.3838845,0.5846246,0
0.1695997,0.3951698,0.6038415,0
0.1397918,0.4135016,0.5909709,0
0.1683444,0.3836509,0.6103006,0
0.1385436,0.4024431,0.6387553,0
0.1670249,0.4141827,0.6167467,0
0.1602682,0.393601,0.6467902,0
0.1662333,0.4032141,0.6226178,0
0.1597538,0.3826877,0.6527849,0
0.1658285,0.3923531,0.6698142,0
0.1717741,0.4020243,0.6455953,0
0.1652353,0.3814776,0.675363,0
0.1529199,0.3930345,0.6526992,0
0.1649952,0.4118856,0.6804926,0
0.1525809,0.4234553,0.6993321,0
0.1644557,0.4008648,0.6860025,0
0.1521145,0.4124466,0.704893,0
0.1583027,0.4222668,0.6799864,0
0.1520352,0.4017335,0.7089205,0
0.1582326,0.4115586,0.7247996,0
0.1519547,0.3909804,0.711922,0
0.1581624,0.400756,0.7272874,0
0.1517116,0.4215758,0.7141711,0
0.1393675,0.3918654,0.7313512,0
0.1452569,0.4010215,0.7466317,0
0.1386734,0.4212534,0.733181,0
0.1445011,0.3889925,0.7481408,0
0.1378607,0.4092718,0.7344866,0
0.1437926,0.4182504,0.7489185,0
0.1371283,0.3970275,0.7344941,0
0.1429829,0.4057767,0.7483759,0
0.1716319,0.4164931,0.7638206,0
0.1418323,0.3929565,0.7469803,0
0.1703079,0.4037088,0.7620949,0
0.1632428,0.4236644,0.7459484,0
0.1691236,0.3916872,0.7581825,0
0.1625951,0.4121508,0.7422599,0
0.1686843,0.421152,0.7543463,0
0.1749537,0.3883937,0.7660827,0
0.1689906,0.4078179,0.7484246,0
0.3622719,0.1928017,0.3475841,0
0.3907918,0.2041302,0.3176302,0
0.3612386,0.1814044,0.3377128,0
0.3897928,0.1928217,0.3478993,0
0.382634,0.1718495,0.3273184,0
0.3879054,0.1810955,0.3344912,0
0.3801176,0.2011242,0.3124984,0
0.3844103,0.2097903,0.3184154,0
0.3880803,0.1771592,0.3233141,0
0.3791037,0.196905,0.2993081,0
0.3638859,0.2075026,0.3048207,0
0.3726518,0.183927,0.2778524,0
0.356855,0.1946491,0.282553,0
0.365746,0.1713779,0.2551318,0
0.3502132,0.1824521,0.2598197,0
0.3529927,0.1916023,0.26265,0
0.3430678,0.1705796,0.2369949,0
0.3459699,0.1798711,0.2397043,0
0.3361991,0.2003323,0.2141642,0
0.3389622,0.1684902,0.2169783,0
0.3292031,0.1893023,0.2329084,0
0.3547654,0.2010777,0.1961972,0
0.3159648,0.1694698,0.199078,0
0.3472531,0.1905244,0.1733925,0
0.3080786,0.2006278,0.1757842,0
0.3386844,0.180637,0.1910606,0
0.2994137,0.1912034,0.151993,0
0.3304477,0.213043,0.1671617,0
0.2914245,0.1828936,0.1280165,0
0.3166595,0.1962495,0.1322367,0
0.2837559,0.2171064,0.1458713,0
0.3091228,0.1895947,0.1097991,0
0.2993601,0.2123411,0.1271571,0
0.3025995,0.2238943,0.09086564,0
0.2935041,0.2051461,0.1092037,0
0.2970795,0.2163611,0.1157449,0
0.2924339,0.2077347,0.1030127,0
0.2885375,0.2387911,0.0942753,0
0.274602,0.2086123,0.1074574,0
0.2849669,0.2263795,0.08979758,0
0.271258,0.2365308,0.1054061,0
0.2686162,0.2216904,0.1062929,0
0.2734822,0.2288927,0.1219008,0
0.2655565,0.205737,0.1093551,0
0.2696637,0.2124901,0.1260341,0
0.2611112,0.1892433,0.1147546,0
0.2881663,0.1981558,0.1343682,0
0.2510296,0.2051367,0.1526334,0
0.2837778,0.1822033,0.1425681,0
0.2464138,0.189455,0.1612859,0
0.2790547,0.2081866,0.151885,0
0.2423828,0.2130474,0.1738504,0
0.2742727,0.1913006,0.1645057,0
0.236577,0.1994109,0.1838976,0
0.2630215,0.2096655,0.205493,0
0.2313697,0.1857984,0.1947246,0
0.2579874,0.1961389,0.2160965,0
0.2492646,0.1745613,0.2068504,0
0.2533431,0.1829455,0.2261507,0
0.2450277,0.2023644,0.2587725,0
0.2490252,0.1695639,0.2368446,0
0.252838,0.1783778,0.2553317,0
0.2442123,0.1984112,0.2448039,0
0.2299203,0.1679889,0.2649646,0
0.2400802,0.1860569,0.2945668,0
0.2258703,0.197237,0.2734851,0
0.2357635,0.1743338,0.3022003,0
0.221359,0.1855278,0.2802772,0
0.2255864,0.1948377,0.2980409,0
0.2173803,0.1740786,0.3289048,0
0.2216493,0.1836006,0.305033,0
0.2131402,0.2041634,0.33484,0
0.217316,0.1723395,0.3104965,0
0.2091264,0.193002,0.3405485,0
0.2364729,0.204542,0.3593554,0
0.199718,0.1728104,0.3346566,0
0.2330582,0.1932859,0.3643534,0
0.1961331,0.2031612,0.3386599,0
0.2017425,0.1713194,0.3518525,0
0.1942429,0.1922584,0.379582,0
0.2232216,0.2040485,0.354031,0
0.2286329,0.1736239,0.3663998,0
0.2216282,0.1957496,0.3500057,0
0.3571447,0.2145801,0.2331513,0
0.3606555,0.2230345,0.2436113,0
0.3458481,0.2335382,0.2558543,0
0.3546546,0.2098119,0.2360424,0
0.3383125,0.220587,0.2482605,0
0.3276687,0.1989454,0.2302935,0
0.3287223,0.2075844,0.240698,0
0.3167425,0.2272411,0.2638924,0
0.3169373,0.1944482,0.2329597,0
0.3165446,0.2030189,0.2436051,0
0.3035223,0.2225677,0.2255463,0
0.2846515,0.192163,0.2378344,0
0.2903515,0.2102461,0.2592865,0
0.271861,0.2211525,0.2305812,0
0.2779902,0.1980767,0.2523379,0
0.2600045,0.2091286,0.2236372,0
0.2607604,0.218156,0.2343414,0
0.2490462,0.1970759,0.2577437,0
0.2504848,0.2062402,0.2272616,0
0.2397682,0.2265054,0.2512052,0
0.2425823,0.1943454,0.2623216,0
0.2337443,0.2146537,0.2449261,0
0.2618049,0.2258194,0.2581357,0
0.2678239,0.1937017,0.2284985,0
0.2614628,0.2139314,0.2533158,0
0.8107436,0.3490543,0.1954545,0
0.8233129,0.3355079,0.1954545,0
0.8154623,0.3640037,0.1954545,0
0.8191017,0.3391522,0.1954545,0
0.8087764,0.3248208,0.1954545,0
0.8102229,0.3402095,0.1954545,0
0.7987632,0.2999992,0.1954545,0
0.8550115,0.3482693,0.1954545,0
0.8446705,0.3703204,0.1954545,0
0.8565309,0.3560855,0.1954545,0
0.8426425,0.3749956,0.1954545,0
0.8512505,0.3582561,0.1954545,0
0.8396037,0.3424124,0.1954545,0
0.8392462,0.3565014,0.1954545,0
0.8251976,0.3398248,0.1954545,0
0.8230568,0.3127444,0.1954545,0
0.8085008,0.3396991,0.1954545,0
0.8702926,0.3760496,0.1954545,0
0.8779153,0.3958445,0.1954545,0
0.8713677,0.3839417,0.1954545,0
0.8628173,0.3704188,0.1954545,0
0.865394,0.3861731,0.1954545,0
0.8722358,0.3687045,0.1954545,0
0.8538876,0.3437137,0.1954545,0
0.8588672,0.3667582,0.1954545,0
0.838929,0.3407712,0.1954545,0
0.8424456,0.3215276,0.1954545,0
0.8271597,0.3454225,0.1954545,0
0.7827654,0.3169342,0.1954545,0
0.8088369,0.300027,0.1954545,0
0.9070152,0.312715,0.1954545,0
0.904721,0.3517803,0.1954545,0
0.8750769,0.3403947,0.1954545,0
0.9079108,0.3302521,0.1954545,0
0.8696464,0.3498452,0.1954545,0
0.8998068,0.3384393,0.1954545,0
0.8583704,0.314873,0.1954545,0
0.8853908,0.3429538,0.1954545,0
0.8418424,0.3183587,0.1954545,0
0.8444828,0.302535,0.1954545,0
0.8281316,0.330136,0.1954545,0
0.8241761,0.3052948,0.1954545,0
0.8073524,0.2918392,0.1954545,0
0.8035059,0.3089998,0.1954545,0
0.7852947,0.2736979,0.1954545,0
0.856166,0.3230259,0.1954545,0
0.8350813,0.327375,0.1954545,0
0.8321145,0.3316067,0.1954545,0
0.8248801,0.3203703,0.1954545,0
0.815711,0.3068358,0.1954545,0
0.8183243,0.3230334,0.1954545,0
0.8262525,0.3068928,0.1954545,0
0.8162944,0.2677419,0.1954545,0
0.8048489,0.2956188,0.1954545,0
0.8590375,0.2871474,0.1954545,0
0.8708721,0.2730606,0.1954545,0
0.8635215,0.3020318,0.1954545,0
0.8672614,0.2779699,0.1954545,0
0.8572708,0.2648991,0.1954545,0
0.8594605,0.281698,0.1954545,0
0.855893,0.2535721,0.1954545,0
0.8387372,0.273035,0.1954545,0
0.8293689,0.238161,0.1954545,0
0.8722799,0.2383179,0.1954545,0
0.8694307,0.2417557,0.1954545,0
0.8756962,0.236403,0.1954545,0
0.8721668,0.207,0.1954545,0
0.5924473,0.5050474,0.3534412,0
0.6214036,0.5167078,0.3259872,0
0.61461,0.5376728,0.3518501,0
0.6203673,0.5063938,0.3652695,0
0.6136633,0.5272647,0.3513497,0
0.6196623,0.536814,0.3669997,0
0.613003,0.5161322,0.3551877,0
0.6184,0.5257921,0.3731168,0
0.6053702,0.5372655,0.3938212,0
0.6163851,0.5141632,0.3825352,0
0.6029603,0.5247635,0.4040328,0
0.6136625,0.5416574,0.3937744,0
0.5996675,0.5095466,0.4168803,0
0.5907816,0.5274792,0.4096395,0
0.5942738,0.5339031,0.4305526,0
0.5978935,0.4981072,0.4512766,0
